Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;gross margin percentage;gross income;Rating
320-85-2052;B;Mandalay;Normal;Female;Sports and travel;$34.81;0.0;0.04;365505.0;14/01/2019;10:11:00;Credit card;4.761.904.762;0.04;0.5
370-96-0655;C;Naypyitaw;Normal;Female;Fashion accessories;$49.32;0.56;0.03;310716.0;09/01/2019;13:46:00;Ewallet;4.761.904.762;0.03;0.52
105-10-6182;A;Yangon;Member;Male;Fashion accessories;$21.48;0.11;0.0;45108.0;27/02/2019;12:22:00;Ewallet;4.761.904.762;0.0;0.43
510-79-0415;B;Mandalay;Member;Female;Sports and travel;$23.08;0.56;0.02;145404.0;24/01/2019;19:20:00;Ewallet;4.761.904.762;0.02;0.15
241-96-5076;B;Mandalay;Member;Female;Home and lifestyle;$49.10;0.11;0.0;103.11;08/01/2019;12:58:00;Credit card;4.761.904.762;0.0;0.4
767-97-4650;B;Mandalay;Member;Female;Sports and travel;$64.83;0.11;0.01;136143.0;08/01/2019;11:59:00;Credit card;4.761.904.762;0.01;0.67
648-83-1321;A;Yangon;Member;Male;Home and lifestyle;$63.56;1.0;0.0;667.38;16/01/2019;17:59:00;Cash;4.761.904.762;0.0;0.05
173-57-2300;C;Naypyitaw;Member;Male;Sports and travel;$72.88;0.11;0.02;153048.0;13/03/2019;12:51:00;Cash;4.761.904.762;0.02;0.35
305-03-2383;A;Yangon;Normal;Female;Food and beverages;$67.10;0.22;0.02;211365.0;15/02/2019;10:36:00;Cash;4.761.904.762;0.02;0.58
394-55-6384;C;Naypyitaw;Member;Female;Sports and travel;$70.19;0.89;0.7;6632955.0;25/01/2019;13:38:00;Cash;4.761.904.762;0.7;0.45
266-20-6657;C;Naypyitaw;Member;Male;Food and beverages;$55.04;0.67;0.04;404544.0;12/03/2019;19:39:00;Ewallet;4.761.904.762;0.04;0.2
689-05-1884;A;Yangon;Member;Male;Health and beauty;$48.63;1.0;0.05;510615.0;04/03/2019;12:44:00;Cash;4.761.904.762;0.05;0.8
196-01-2849;C;Naypyitaw;Member;Female;Fashion accessories;$73.38;0.67;0.06;539343.0;10/02/2019;13:56:00;Cash;4.761.904.762;0.06;0.92
372-62-5264;C;Naypyitaw;Normal;Female;Food and beverages;$52.60;0.89;0.0;497.07;16/01/2019;14:42:00;Cash;4.761.904.762;0.0;0.6
800-09-8606;A;Yangon;Member;Female;Home and lifestyle;$87.37;0.44;0.49;4586925.0;29/01/2019;19:45:00;Cash;4.761.904.762;0.49;0.43
182-52-7000;A;Yangon;Member;Female;Sports and travel;$27.04;0.33;0.01;113568.0;01/01/2019;20:26:00;Ewallet;4.761.904.762;0.01;0.48
826-58-8051;B;Mandalay;Normal;Male;Home and lifestyle;$62.19;0.33;0.03;261198.0;06/01/2019;19:46:00;Ewallet;4.761.904.762;0.03;0.05
868-06-0466;A;Yangon;Member;Male;Electronic accessories;$69.58;0.89;0.07;657531.0;19/02/2019;19:38:00;Credit card;4.761.904.762;0.07;0.63
751-41-9720;C;Naypyitaw;Normal;Male;Home and lifestyle;$97.50;1.0;0.0;1023.75;12/01/2019;16:18:00;Ewallet;4.761.904.762;0.0;0.67
626-43-7888;C;Naypyitaw;Normal;Female;Fashion accessories;$60.41;0.78;0.05;507444.0;07/02/2019;12:23:00;Ewallet;4.761.904.762;0.05;0.93
176-64-7711;B;Mandalay;Normal;Male;Food and beverages;$32.32;0.22;0.01;101808.0;27/03/2019;19:11:00;Credit card;4.761.904.762;0.01;0.05
191-29-0321;B;Mandalay;Member;Female;Fashion accessories;$19.77;1.0;0.02;207585.0;27/02/2019;18:57:00;Credit card;4.761.904.762;0.02;0.17
729-06-2010;B;Mandalay;Member;Male;Health and beauty;$80.47;0.89;0.81;7604415.0;06/01/2019;11:18:00;Cash;4.761.904.762;0.81;0.87
640-48-5028;B;Mandalay;Member;Female;Home and lifestyle;$88.39;0.89;0.89;8352855.0;02/03/2019;12:40:00;Cash;4.761.904.762;0.89;0.38
186-79-9562;B;Mandalay;Normal;Male;Health and beauty;$71.77;0.67;0.56;5275095.0;29/03/2019;14:06:00;Cash;4.761.904.762;0.56;0.82
834-45-5519;B;Mandalay;Normal;Female;Electronic accessories;$43.00;0.33;0.0;180.6;31/01/2019;20:48:00;Ewallet;4.761.904.762;0.0;0.6
162-65-8559;C;Naypyitaw;Member;Male;Food and beverages;$68.98;0.0;0.01;72429.0;21/01/2019;20:13:00;Cash;4.761.904.762;0.01;0.13
760-27-5490;C;Naypyitaw;Normal;Male;Fashion accessories;$15.62;0.78;0.01;131208.0;20/01/2019;20:37:00;Ewallet;4.761.904.762;0.01;0.85
445-30-9252;A;Yangon;Normal;Male;Sports and travel;$25.70;0.22;0.01;80955.0;17/01/2019;17:59:00;Ewallet;4.761.904.762;0.01;0.35
786-94-2700;A;Yangon;Member;Male;Food and beverages;$80.62;0.56;0.05;507906.0;28/02/2019;20:18:00;Cash;4.761.904.762;0.05;0.85
728-88-7867;C;Naypyitaw;Member;Female;Home and lifestyle;$75.53;0.33;0.03;317226.0;19/03/2019;15:52:00;Ewallet;4.761.904.762;0.03;0.72
183-21-3799;C;Naypyitaw;Normal;Female;Electronic accessories;$77.63;0.89;0.78;7336035.0;19/02/2019;15:14:00;Ewallet;4.761.904.762;0.78;0.53
268-20-3585;C;Naypyitaw;Normal;Female;Health and beauty;$13.85;0.89;0.14;1308825.0;04/02/2019;12:50:00;Ewallet;4.761.904.762;0.14;0.33
735-32-9839;C;Naypyitaw;Member;Male;Fashion accessories;$98.70;0.78;0.0;829.08;31/01/2019;10:36:00;Ewallet;4.761.904.762;0.0;0.75
258-92-7466;A;Yangon;Normal;Female;Health and beauty;$35.68;0.44;0.0;187.32;06/02/2019;18:33:00;Credit card;4.761.904.762;0.0;0.43
857-16-3520;A;Yangon;Member;Female;Fashion accessories;$71.46;0.67;0.06;525231.0;28/03/2019;16:06:00;Ewallet;4.761.904.762;0.06;0.08
482-17-1179;A;Yangon;Member;Male;Electronic accessories;$11.94;0.22;0.0;37611.0;19/01/2019;12:47:00;Credit card;4.761.904.762;0.0;0.68
788-21-5741;A;Yangon;Normal;Male;Fashion accessories;$45.38;0.22;0.02;142947.0;17/02/2019;13:34:00;Credit card;4.761.904.762;0.02;0.53
821-14-9046;B;Mandalay;Member;Female;Fashion accessories;$17.48;0.56;0.01;110124.0;18/01/2019;15:04:00;Credit card;4.761.904.762;0.01;0.35
418-05-0656;B;Mandalay;Normal;Female;Fashion accessories;$25.56;0.67;0.02;187866.0;02/02/2019;20:42:00;Cash;4.761.904.762;0.02;0.52
678-79-0726;C;Naypyitaw;Member;Female;Sports and travel;$90.63;0.89;0.91;8564535.0;18/01/2019;15:28:00;Cash;4.761.904.762;0.91;0.18
776-68-1096;B;Mandalay;Normal;Male;Home and lifestyle;$44.12;0.22;0.01;138978.0;18/03/2019;13:45:00;Credit card;4.761.904.762;0.01;0.65
592-46-1692;C;Naypyitaw;Member;Female;Food and beverages;$36.77;0.67;0.29;2702595.0;11/01/2019;20:10:00;Cash;4.761.904.762;0.29;0.57
434-35-9162;B;Mandalay;Member;Male;Food and beverages;$23.34;0.33;0.01;98028.0;04/02/2019;18:53:00;Ewallet;4.761.904.762;0.01;0.57
149-14-0304;C;Naypyitaw;Member;Female;Health and beauty;$28.50;0.78;0.0;239.4;06/02/2019;14:24:00;Cash;4.761.904.762;0.0;0.43
442-44-6497;C;Naypyitaw;Member;Male;Home and lifestyle;$55.57;0.22;0.19;1750455.0;08/01/2019;11:42:00;Credit card;4.761.904.762;0.19;0.32
174-64-0215;B;Mandalay;Normal;Male;Sports and travel;$69.74;1.0;0.0;732.27;05/03/2019;17:49:00;Credit card;4.761.904.762;0.0;0.82
210-74-9613;C;Naypyitaw;Normal;Male;Fashion accessories;$97.26;0.33;0.04;408492.0;16/03/2019;15:33:00;Ewallet;4.761.904.762;0.04;0.47
299-29-0180;B;Mandalay;Member;Female;Home and lifestyle;$52.18;0.67;0.04;383523.0;09/03/2019;10:54:00;Cash;4.761.904.762;0.04;0.88
247-11-2470;A;Yangon;Member;Female;Fashion accessories;$22.32;0.33;0.01;93744.0;01/03/2019;16:23:00;Credit card;4.761.904.762;0.01;0.07
635-28-5728;A;Yangon;Normal;Male;Health and beauty;$56.00;0.22;0.0;176.4;28/02/2019;19:33:00;Ewallet;4.761.904.762;0.0;0.13
756-49-0168;A;Yangon;Member;Male;Fashion accessories;$19.70;0.0;0.0;20685.0;08/02/2019;11:39:00;Ewallet;4.761.904.762;0.0;0.92
438-23-1242;B;Mandalay;Normal;Male;Electronic accessories;$75.88;0.67;0.06;557718.0;24/01/2019;10:38:00;Ewallet;4.761.904.762;0.06;0.82
238-45-6950;B;Mandalay;Member;Male;Food and beverages;$53.72;0.0;0.01;56406.0;01/03/2019;20:03:00;Ewallet;4.761.904.762;0.01;0.4
607-65-2441;C;Naypyitaw;Member;Male;Health and beauty;$81.95;1.0;0.09;860475.0;10/03/2019;12:39:00;Credit card;4.761.904.762;0.09;0.33
386-27-7606;C;Naypyitaw;Member;Female;Home and lifestyle;$81.20;0.67;0.0;596.82;23/03/2019;15:59:00;Credit card;4.761.904.762;0.0;0.68
137-63-5492;C;Naypyitaw;Normal;Male;Electronic accessories;$58.76;1.0;0.0;616.98;29/01/2019;14:26:00;Ewallet;4.761.904.762;0.0;0.83
197-77-7132;B;Mandalay;Member;Male;Electronic accessories;$91.56;0.78;0.08;769104.0;12/01/2019;18:22:00;Ewallet;4.761.904.762;0.08;0.33
805-86-0265;A;Yangon;Normal;Male;Home and lifestyle;$93.96;0.89;0.09;887922.0;20/03/2019;11:32:00;Cash;4.761.904.762;0.09;0.97
733-29-1227;C;Naypyitaw;Normal;Male;Home and lifestyle;$55.61;0.67;0.43;4087335.0;23/03/2019;12:41:00;Cash;4.761.904.762;0.43;0.75
451-73-2711;C;Naypyitaw;Normal;Male;Food and beverages;$84.83;0.0;0.09;890715.0;14/01/2019;15:20:00;Ewallet;4.761.904.762;0.09;0.8
373-14-0504;A;Yangon;Member;Female;Sports and travel;$71.63;0.11;0.02;150423.0;12/02/2019;14:33:00;Ewallet;4.761.904.762;0.02;0.8
546-80-2899;A;Yangon;Member;Male;Home and lifestyle;$37.69;0.11;0.01;79149.0;20/02/2019;15:29:00;Ewallet;4.761.904.762;0.01;0.92
345-68-9016;C;Naypyitaw;Member;Female;Sports and travel;$31.67;0.78;0.03;266028.0;02/01/2019;16:19:00;Credit card;4.761.904.762;0.03;0.27
390-17-5806;C;Naypyitaw;Member;Female;Food and beverages;$38.42;0.0;0.0;40341.0;02/02/2019;16:33:00;Cash;4.761.904.762;0.0;0.77
457-13-1708;B;Mandalay;Member;Male;Fashion accessories;$65.23;1.0;0.07;684915.0;08/01/2019;19:07:00;Credit card;4.761.904.762;0.07;0.2
664-14-2882;C;Naypyitaw;Member;Female;Home and lifestyle;$10.53;0.44;0.06;552825.0;30/01/2019;14:43:00;Credit card;4.761.904.762;0.06;0.3
487-79-6868;B;Mandalay;Member;Female;Home and lifestyle;$12.29;0.89;0.12;1161405.0;26/03/2019;19:28:00;Credit card;4.761.904.762;0.12;0.67
314-23-4520;C;Naypyitaw;Member;Male;Health and beauty;$81.23;0.67;0.63;5970405.0;15/01/2019;20:44:00;Cash;4.761.904.762;0.63;0.83
210-30-7976;B;Mandalay;Member;Female;Fashion accessories;$22.32;0.33;0.01;93744.0;14/03/2019;11:16:00;Ewallet;4.761.904.762;0.01;0.02
585-86-8361;A;Yangon;Normal;Female;Food and beverages;$27.28;0.44;0.0;143.22;03/02/2019;10:31:00;Credit card;4.761.904.762;0.0;0.77
807-14-7833;A;Yangon;Member;Female;Electronic accessories;$17.42;1.0;0.0;182.91;22/02/2019;12:30:00;Ewallet;4.761.904.762;0.0;0.5
775-72-1988;B;Mandalay;Normal;Male;Home and lifestyle;$73.28;0.44;0.0;384.72;24/01/2019;15:05:00;Ewallet;4.761.904.762;0.0;0.73
288-38-3758;C;Naypyitaw;Member;Female;Fashion accessories;$84.87;0.22;0.28;2673405.0;25/01/2019;18:30:00;Ewallet;4.761.904.762;0.28;0.57
652-43-6591;A;Yangon;Normal;Female;Fashion accessories;$97.29;0.78;0.09;817236.0;09/03/2019;13:18:00;Credit card;4.761.904.762;0.09;0.37
785-96-0615;B;Mandalay;Member;Female;Electronic accessories;$35.74;0.78;0.03;300216.0;17/02/2019;15:28:00;Ewallet;4.761.904.762;0.03;0.15
406-46-7107;A;Yangon;Normal;Female;Home and lifestyle;$96.52;0.56;0.06;608076.0;11/01/2019;11:52:00;Cash;4.761.904.762;0.06;0.08
250-17-5703;A;Yangon;Member;Male;Food and beverages;$18.85;1.0;0.02;197925.0;27/02/2019;18:24:00;Ewallet;4.761.904.762;0.02;0.27
156-95-3964;A;Yangon;Normal;Female;Food and beverages;$55.39;0.33;0.02;232638.0;25/03/2019;15:19:00;Ewallet;4.761.904.762;0.02;0.67
842-40-8179;B;Mandalay;Member;Female;Food and beverages;$77.20;1.0;0.0;810.6;11/02/2019;10:38:00;Credit card;4.761.904.762;0.0;0.27
525-09-8450;B;Mandalay;Normal;Male;Electronic accessories;$72.13;1.0;0.08;757365.0;31/01/2019;15:12:00;Credit card;4.761.904.762;0.08;0.03
410-67-1709;A;Yangon;Member;Female;Fashion accessories;$63.88;0.78;0.06;536592.0;20/01/2019;17:48:00;Ewallet;4.761.904.762;0.06;0.98
587-73-4862;A;Yangon;Member;Female;Health and beauty;$10.69;0.44;0.06;561225.0;26/03/2019;11:07:00;Ewallet;4.761.904.762;0.06;0.6
787-87-2010;A;Yangon;Member;Male;Health and beauty;$55.50;0.33;0.0;233.1;20/01/2019;15:48:00;Credit card;4.761.904.762;0.0;0.43
593-14-4239;B;Mandalay;Normal;Female;Home and lifestyle;$95.46;0.78;0.09;801864.0;05/03/2019;19:40:00;Ewallet;4.761.904.762;0.09;0.12
801-88-0346;C;Naypyitaw;Normal;Female;Fashion accessories;$76.06;0.22;0.03;239589.0;05/01/2019;20:30:00;Credit card;4.761.904.762;0.03;0.97
388-76-2555;B;Mandalay;Normal;Male;Sports and travel;$13.69;0.56;0.01;86247.0;13/02/2019;13:59:00;Cash;4.761.904.762;0.01;0.38
711-31-1234;B;Mandalay;Normal;Female;Electronic accessories;$95.64;0.33;0.04;401688.0;16/03/2019;18:51:00;Cash;4.761.904.762;0.04;0.65
886-54-6089;A;Yangon;Normal;Female;Home and lifestyle;$11.43;0.56;0.01;72009.0;15/01/2019;17:24:00;Cash;4.761.904.762;0.01;0.62
707-32-7409;B;Mandalay;Member;Female;Sports and travel;$95.54;0.33;0.04;401268.0;26/02/2019;11:58:00;Ewallet;4.761.904.762;0.04;0.08
759-98-4285;C;Naypyitaw;Member;Female;Health and beauty;$85.87;0.67;0.67;6311445.0;27/02/2019;19:01:00;Credit card;4.761.904.762;0.67;0.67
201-63-8275;C;Naypyitaw;Member;Female;Sports and travel;$67.99;0.67;0.53;4997265.0;17/02/2019;16:50:00;Ewallet;4.761.904.762;0.53;0.28
471-06-8611;C;Naypyitaw;Normal;Female;Food and beverages;$52.42;0.0;0.01;55041.0;06/02/2019;10:22:00;Credit card;4.761.904.762;0.01;0.38
200-16-5952;C;Naypyitaw;Member;Male;Food and beverages;$65.65;0.11;0.01;137865.0;17/01/2019;16:46:00;Cash;4.761.904.762;0.01;0.33
120-54-2248;B;Mandalay;Normal;Female;Food and beverages;$28.86;0.44;0.02;151515.0;22/01/2019;18:08:00;Credit card;4.761.904.762;0.02;0.67
102-77-2261;C;Naypyitaw;Member;Male;Health and beauty;$65.31;0.67;0.51;4800285.0;05/03/2019;18:02:00;Credit card;4.761.904.762;0.51;0.03
875-31-8302;B;Mandalay;Normal;Male;Sports and travel;$93.38;0.0;0.01;98049.0;03/01/2019;13:07:00;Cash;4.761.904.762;0.01;0.93
102-06-2002;C;Naypyitaw;Member;Male;Sports and travel;$25.25;0.44;0.14;1325625.0;20/03/2019;17:52:00;Cash;4.761.904.762;0.14;0.35
457-94-0464;B;Mandalay;Member;Male;Electronic accessories;$87.87;0.89;0.88;8303715.0;31/01/2019;20:32:00;Ewallet;4.761.904.762;0.88;0.27
629-42-4133;C;Naypyitaw;Normal;Male;Health and beauty;$21.80;0.78;0.0;183.12;19/02/2019;19:24:00;Cash;4.761.904.762;0.0;0.72
534-53-3526;A;Yangon;Normal;Female;Sports and travel;$94.76;0.33;0.04;397992.0;11/02/2019;16:06:00;Ewallet;4.761.904.762;0.04;0.63
307-04-2070;A;Yangon;Member;Female;Fashion accessories;$30.62;0.0;0.0;32151.0;05/02/2019;14:14:00;Credit card;4.761.904.762;0.0;0.02
468-99-7231;C;Naypyitaw;Normal;Female;Home and lifestyle;$44.01;0.78;0.04;369684.0;03/03/2019;17:36:00;Cash;4.761.904.762;0.04;0.8
516-77-6464;C;Naypyitaw;Member;Female;Health and beauty;$10.16;0.44;0.0;53.34;24/02/2019;13:08:00;Ewallet;4.761.904.762;0.0;0.02
404-91-5964;A;Yangon;Normal;Male;Electronic accessories;$74.58;0.67;0.06;548163.0;04/02/2019;16:09:00;Credit card;4.761.904.762;0.06;0.83
886-77-9084;C;Naypyitaw;Normal;Male;Electronic accessories;$71.89;0.78;0.06;603876.0;19/02/2019;11:33:00;Ewallet;4.761.904.762;0.06;0.25
790-38-4466;C;Naypyitaw;Normal;Female;Health and beauty;$10.99;0.44;0.06;576975.0;23/01/2019;10:18:00;Credit card;4.761.904.762;0.06;0.88
704-10-4056;C;Naypyitaw;Member;Male;Health and beauty;$60.47;0.22;0.2;1904805.0;14/01/2019;10:55:00;Credit card;4.761.904.762;0.2;0.27
497-37-6538;A;Yangon;Normal;Male;Sports and travel;$58.91;0.67;0.46;4329885.0;17/01/2019;15:15:00;Ewallet;4.761.904.762;0.46;0.95
651-96-5970;A;Yangon;Normal;Male;Fashion accessories;$46.41;0.0;0.05;487305.0;03/03/2019;20:06:00;Credit card;4.761.904.762;0.05;0.0
400-80-4065;C;Naypyitaw;Member;Male;Health and beauty;$68.55;0.33;0.0;287.91;15/02/2019;20:21:00;Credit card;4.761.904.762;0.0;0.87
744-16-7898;B;Mandalay;Normal;Female;Home and lifestyle;$97.37;1.0;0.11;1022385.0;15/01/2019;13:48:00;Credit card;4.761.904.762;0.11;0.15
263-12-5321;A;Yangon;Member;Male;Electronic accessories;$92.60;0.67;0.0;680.61;27/02/2019;12:52:00;Credit card;4.761.904.762;0.0;0.88
702-72-0487;A;Yangon;Normal;Female;Electronic accessories;$46.61;0.11;0.01;97881.0;26/02/2019;12:28:00;Credit card;4.761.904.762;0.01;0.43
605-83-1050;B;Mandalay;Normal;Male;Fashion accessories;$27.18;0.11;0.01;57078.0;15/03/2019;16:26:00;Ewallet;4.761.904.762;0.01;0.05
443-60-9639;C;Naypyitaw;Member;Female;Home and lifestyle;$60.87;0.0;0.07;639135.0;24/01/2019;13:24:00;Cash;4.761.904.762;0.07;0.25
864-24-7918;A;Yangon;Member;Female;Sports and travel;$24.49;1.0;0.03;257145.0;22/02/2019;15:15:00;Cash;4.761.904.762;0.03;0.68
359-94-5395;B;Mandalay;Normal;Male;Health and beauty;$92.78;0.0;0.01;97419.0;15/03/2019;10:50:00;Credit card;4.761.904.762;0.01;0.97
401-09-4232;C;Naypyitaw;Member;Male;Home and lifestyle;$86.69;0.44;0.48;4551225.0;11/02/2019;18:38:00;Ewallet;4.761.904.762;0.48;0.9
751-15-6198;B;Mandalay;Normal;Male;Sports and travel;$23.01;0.56;0.02;144963.0;12/01/2019;16:45:00;Ewallet;4.761.904.762;0.02;0.65
324-41-6833;C;Naypyitaw;Member;Female;Electronic accessories;$30.20;0.78;0.0;253.68;03/03/2019;19:30:00;Ewallet;4.761.904.762;0.0;0.18
474-33-8305;C;Naypyitaw;Member;Male;Fashion accessories;$67.39;0.67;0.53;4953165.0;23/03/2019;13:23:00;Ewallet;4.761.904.762;0.53;0.48
759-29-9521;A;Yangon;Member;Female;Fashion accessories;$48.96;0.89;0.05;462672.0;04/03/2019;11:27:00;Cash;4.761.904.762;0.05;0.67
831-81-6575;B;Mandalay;Member;Female;Electronic accessories;$75.59;0.89;0.76;7143255.0;23/02/2019;11:12:00;Cash;4.761.904.762;0.76;0.67
220-68-6701;A;Yangon;Normal;Female;Home and lifestyle;$77.47;0.33;0.03;325374.0;17/03/2019;16:36:00;Cash;4.761.904.762;0.03;0.03
618-34-8551;A;Yangon;Normal;Female;Sports and travel;$93.18;0.11;0.02;195678.0;16/01/2019;18:41:00;Credit card;4.761.904.762;0.02;0.75
257-60-7754;A;Yangon;Normal;Female;Electronic accessories;$50.23;0.33;0.02;210966.0;08/01/2019;17:12:00;Cash;4.761.904.762;0.02;0.83
559-61-5987;B;Mandalay;Normal;Female;Health and beauty;$17.75;0.0;0.0;186375.0;14/01/2019;10:38:00;Cash;4.761.904.762;0.0;0.77
189-55-2313;C;Naypyitaw;Normal;Female;Fashion accessories;$62.18;1.0;0.0;652.89;31/01/2019;10:33:00;Ewallet;4.761.904.762;0.0;0.33
565-91-4567;B;Mandalay;Normal;Male;Health and beauty;$10.75;0.78;0.0;90.3;15/03/2019;14:38:00;Ewallet;4.761.904.762;0.0;0.37
380-60-5336;A;Yangon;Normal;Female;Electronic accessories;$40.26;1.0;0.0;422.73;24/02/2019;18:06:00;Credit card;4.761.904.762;0.0;0.17
815-04-6282;C;Naypyitaw;Member;Female;Sports and travel;$64.97;0.44;0.36;3410925.0;08/02/2019;12:52:00;Credit card;4.761.904.762;0.36;0.42
674-56-6360;A;Yangon;Normal;Male;Electronic accessories;$95.15;0.0;0.11;999075.0;22/03/2019;14:00:00;Cash;4.761.904.762;0.11;0.33
778-34-2523;A;Yangon;Member;Female;Electronic accessories;$48.62;0.78;0.04;408408.0;24/01/2019;10:57:00;Cash;4.761.904.762;0.04;0.17
499-27-7781;B;Mandalay;Normal;Female;Food and beverages;$53.21;0.78;0.05;446964.0;14/03/2019;16:45:00;Ewallet;4.761.904.762;0.05;0.17
477-59-2456;C;Naypyitaw;Normal;Female;Fashion accessories;$45.44;0.67;0.04;333984.0;23/01/2019;11:15:00;Cash;4.761.904.762;0.04;0.87
832-51-6761;A;Yangon;Normal;Male;Food and beverages;$33.88;0.78;0.03;284592.0;19/01/2019;20:29:00;Ewallet;4.761.904.762;0.03;0.93
869-11-3082;B;Mandalay;Member;Male;Health and beauty;$96.16;0.33;0.04;403872.0;27/01/2019;20:03:00;Credit card;4.761.904.762;0.04;0.73
190-59-3964;B;Mandalay;Member;Male;Food and beverages;$47.16;0.44;0.0;247.59;03/02/2019;14:35:00;Credit card;4.761.904.762;0.0;0.33
366-43-6862;B;Mandalay;Normal;Male;Electronic accessories;$52.89;0.33;0.02;222138.0;25/03/2019;16:32:00;Ewallet;4.761.904.762;0.02;0.45
186-43-8965;A;Yangon;Member;Female;Home and lifestyle;$47.68;0.11;0.01;100128.0;24/02/2019;10:10:00;Credit card;4.761.904.762;0.01;0.02
784-21-9238;C;Naypyitaw;Member;Male;Sports and travel;$10.17;0.0;0.0;106785.0;07/02/2019;14:15:00;Cash;4.761.904.762;0.0;0.32
276-75-6884;A;Yangon;Normal;Female;Health and beauty;$68.71;0.22;0.23;2164365.0;04/03/2019;10:05:00;Cash;4.761.904.762;0.23;0.78
109-86-4363;B;Mandalay;Member;Female;Sports and travel;$60.08;0.67;0.05;441588.0;14/02/2019;11:36:00;Credit card;4.761.904.762;0.05;0.08
569-76-2760;A;Yangon;Member;Female;Sports and travel;$22.01;0.33;0.01;92442.0;29/01/2019;18:15:00;Credit card;4.761.904.762;0.01;0.43
222-42-0244;B;Mandalay;Member;Female;Health and beauty;$72.11;0.89;0.72;6814395.0;28/01/2019;13:53:00;Credit card;4.761.904.762;0.72;0.62
760-53-9233;A;Yangon;Member;Male;Fashion accessories;$41.28;0.22;0.01;130032.0;26/03/2019;18:37:00;Credit card;4.761.904.762;0.01;0.75
538-22-0304;C;Naypyitaw;Normal;Male;Electronic accessories;$64.95;1.0;0.07;681975.0;24/03/2019;18:27:00;Cash;4.761.904.762;0.07;0.2
416-17-9926;A;Yangon;Member;Female;Electronic accessories;$74.22;1.0;0.0;779.31;01/01/2019;14:42:00;Credit card;4.761.904.762;0.0;0.05
237-44-6163;A;Yangon;Normal;Male;Electronic accessories;$10.56;0.78;0.01;88704.0;24/01/2019;17:43:00;Cash;4.761.904.762;0.01;0.6
636-17-0325;B;Mandalay;Normal;Male;Health and beauty;$62.57;0.33;0.03;262794.0;25/02/2019;18:37:00;Cash;4.761.904.762;0.03;0.92
343-75-9322;B;Mandalay;Member;Female;Sports and travel;$11.85;0.78;0.0;99.54;09/01/2019;16:34:00;Cash;4.761.904.762;0.0;0.02
528-14-9470;A;Yangon;Member;Male;Health and beauty;$91.30;0.0;0.01;95865.0;14/02/2019;14:42:00;Ewallet;4.761.904.762;0.01;0.87
427-45-9297;B;Mandalay;Member;Female;Home and lifestyle;$40.73;0.67;0.32;2993655.0;12/03/2019;11:01:00;Ewallet;4.761.904.762;0.32;0.23
807-34-3742;A;Yangon;Normal;Male;Fashion accessories;$52.38;0.0;0.01;54999.0;26/03/2019;19:44:00;Cash;4.761.904.762;0.01;0.3
288-62-1085;A;Yangon;Member;Male;Fashion accessories;$38.54;0.44;0.02;202335.0;09/01/2019;13:34:00;Ewallet;4.761.904.762;0.02;0.27
670-71-7306;B;Mandalay;Normal;Male;Sports and travel;$44.63;0.56;0.03;281169.0;02/01/2019;20:08:00;Credit card;4.761.904.762;0.03;0.18
660-29-7083;C;Naypyitaw;Normal;Male;Electronic accessories;$55.87;1.0;0.06;586635.0;15/01/2019;15:01:00;Cash;4.761.904.762;0.06;0.3
271-77-8740;C;Naypyitaw;Member;Female;Sports and travel;$29.22;0.56;0.02;184086.0;01/01/2019;11:40:00;Ewallet;4.761.904.762;0.02;0.17
497-36-0989;A;Yangon;Normal;Male;Fashion accessories;$51.94;0.22;0.02;163611.0;15/02/2019;15:21:00;Cash;4.761.904.762;0.02;0.65
291-59-1384;B;Mandalay;Normal;Male;Electronic accessories;$60.30;0.0;0.01;63315.0;28/02/2019;17:38:00;Cash;4.761.904.762;0.01;0.33
860-73-6466;A;Yangon;Member;Female;Sports and travel;$39.47;0.11;0.01;82887.0;02/03/2019;16:16:00;Credit card;4.761.904.762;0.01;0.17
549-23-9016;C;Naypyitaw;Member;Female;Food and beverages;$14.87;0.11;0.0;31227.0;13/02/2019;18:15:00;Credit card;4.761.904.762;0.0;0.82
896-34-0956;A;Yangon;Normal;Male;Fashion accessories;$21.32;0.0;0.0;22386.0;26/01/2019;12:43:00;Cash;4.761.904.762;0.0;0.32
804-38-3935;A;Yangon;Member;Male;Electronic accessories;$93.78;0.22;0.03;295407.0;30/01/2019;11:32:00;Credit card;4.761.904.762;0.03;0.32
585-90-0249;A;Yangon;Member;Male;Electronic accessories;$73.26;0.0;0.01;76923.0;27/01/2019;18:08:00;Ewallet;4.761.904.762;0.01;0.95
862-29-5914;C;Naypyitaw;Normal;Female;Sports and travel;$22.38;0.0;0.0;23499.0;30/01/2019;17:08:00;Credit card;4.761.904.762;0.0;0.77
845-94-6841;C;Naypyitaw;Member;Female;Food and beverages;$72.88;0.89;0.07;688716.0;08/01/2019;19:38:00;Cash;4.761.904.762;0.07;0.0
125-45-2293;A;Yangon;Normal;Female;Fashion accessories;$99.10;0.56;0.0;624.33;19/01/2019;13:11:00;Cash;4.761.904.762;0.0;0.03
843-73-4724;A;Yangon;Normal;Male;Fashion accessories;$74.10;0.0;0.01;77805.0;25/01/2019;11:05:00;Cash;4.761.904.762;0.01;0.87
